"","algorithm","iomode","image","nthreads","imsize","task_clock","context_switches","cpu_migrations","page_faults","time_elapsed"
"4919","omp","withoutIO","triple_spiral",32,32,3.601275,94,54,127,0.001588416
"4920","omp","withoutIO","triple_spiral",32,32,3.708881,96,64,126,0.001710549
"4921","omp","withoutIO","triple_spiral",32,64,10.026471,91,55,126,0.002458567
"4922","omp","withoutIO","triple_spiral",32,64,10.336153,95,72,127,0.00256555
"4923","omp","withoutIO","triple_spiral",32,64,10.371378,82,57,126,0.00253401
"4924","omp","withoutIO","triple_spiral",32,64,9.853515,89,52,127,0.002529279
"4925","omp","withoutIO","triple_spiral",32,64,10.392385,65,53,126,0.002535629
"4926","omp","withoutIO","triple_spiral",32,64,10.529109,96,51,127,0.002582218
"4927","omp","withoutIO","triple_spiral",32,64,9.988302,82,56,124,0.002458203
"4928","omp","withoutIO","triple_spiral",32,64,9.96567,95,64,126,0.002568346
"4929","omp","withoutIO","triple_spiral",32,64,9.920524,93,64,126,0.00257976
"4930","omp","withoutIO","triple_spiral",32,64,10.029742,90,73,127,0.002584355
"4931","omp","withoutIO","triple_spiral",32,128,36.403367,100,79,124,0.006554567
"4932","omp","withoutIO","triple_spiral",32,128,34.314037,99,54,124,0.006126368
"4933","omp","withoutIO","triple_spiral",32,128,35.293689,98,59,126,0.006133482
"4934","omp","withoutIO","triple_spiral",32,128,35.026157,98,79,126,0.005868196
"4935","omp","withoutIO","triple_spiral",32,128,35.014286,96,81,127,0.005885703
"4936","omp","withoutIO","triple_spiral",32,128,34.866144,98,72,125,0.005859381
"4937","omp","withoutIO","triple_spiral",32,128,34.38815,98,79,126,0.006111465
"4938","omp","withoutIO","triple_spiral",32,128,34.121072,94,71,127,0.005952721
"4939","omp","withoutIO","triple_spiral",32,128,34.397442,96,50,126,0.006048047
"4940","omp","withoutIO","triple_spiral",32,128,35.295008,99,73,127,0.005798889
"4941","omp","withoutIO","triple_spiral",32,256,139.12402,105,68,127,0.019036461
"4942","omp","withoutIO","triple_spiral",32,256,142.046208,109,78,127,0.020535824
"4943","omp","withoutIO","triple_spiral",32,256,140.16561,95,73,125,0.019241122
"4944","omp","withoutIO","triple_spiral",32,256,140.339285,106,73,127,0.019820709
"4945","omp","withoutIO","triple_spiral",32,256,140.806997,105,77,128,0.019280932
"4946","omp","withoutIO","triple_spiral",32,256,139.136649,95,65,126,0.01940044
"4947","omp","withoutIO","triple_spiral",32,256,138.513151,110,64,126,0.01980155
"4948","omp","withoutIO","triple_spiral",32,256,140.28668,108,77,128,0.019416106
"4949","omp","withoutIO","triple_spiral",32,256,139.69051,106,67,127,0.019521977
"4950","omp","withoutIO","triple_spiral",32,256,139.241281,102,61,128,0.019221492
"4951","omp","withoutIO","triple_spiral",32,512,557.64812,131,68,124,0.073402278
"4952","omp","withoutIO","triple_spiral",32,512,556.449291,135,75,125,0.072376162
"4953","omp","withoutIO","triple_spiral",32,512,568.690008,136,70,126,0.073396319
"4954","omp","withoutIO","triple_spiral",32,512,566.7788,143,69,126,0.073105361
"4955","omp","withoutIO","triple_spiral",32,512,564.710628,134,66,128,0.073836565
"4956","omp","withoutIO","triple_spiral",32,512,564.677699,143,73,125,0.073497555
"4957","omp","withoutIO","triple_spiral",32,512,572.165059,137,84,127,0.074016752
"4958","omp","withoutIO","triple_spiral",32,512,567.16914,131,69,126,0.073661243
"4959","omp","withoutIO","triple_spiral",32,512,567.117108,159,87,126,0.073110696
"4960","omp","withoutIO","triple_spiral",32,512,567.370111,139,74,125,0.07427157
"4961","omp","withoutIO","triple_spiral",32,1024,2251.268918,314,81,127,0.284208217
"4962","omp","withoutIO","triple_spiral",32,1024,2256.989227,335,93,126,0.285314268
"4963","omp","withoutIO","triple_spiral",32,1024,2240.407977,289,89,126,0.283030855
"4964","omp","withoutIO","triple_spiral",32,1024,2240.376245,331,90,128,0.282231539
"4965","omp","withoutIO","triple_spiral",32,1024,2173.889667,339,92,128,0.274008806
"4966","omp","withoutIO","triple_spiral",32,1024,2165.532929,323,89,127,0.273646831
"4967","omp","withoutIO","triple_spiral",32,1024,2152.992435,280,87,128,0.271675924
"4968","omp","withoutIO","triple_spiral",32,1024,2206.21297,317,92,127,0.279178682
"4969","omp","withoutIO","triple_spiral",32,1024,2187.613599,307,84,128,0.277184825
"4970","omp","withoutIO","triple_spiral",32,1024,2170.900433,298,84,126,0.273576183
"4971","omp","withoutIO","triple_spiral",32,2048,8945.776384,1103,108,128,1.121765843
"4972","omp","withoutIO","triple_spiral",32,2048,9408.135054,1080,119,126,1.180956223
"4973","omp","withoutIO","triple_spiral",32,2048,8802.604982,1146,93,127,1.103674075
"4974","omp","withoutIO","triple_spiral",32,2048,8986.639256,1120,112,127,1.126699081
"4975","omp","withoutIO","triple_spiral",32,2048,8941.600129,1149,98,128,1.121105115
"4976","omp","withoutIO","triple_spiral",32,2048,8900.976751,1131,101,126,1.116539899
"4977","omp","withoutIO","triple_spiral",32,2048,8871.964244,1105,96,126,1.111952446
"4978","omp","withoutIO","triple_spiral",32,2048,8842.220049,1154,97,124,1.11024998
"4979","omp","withoutIO","triple_spiral",32,2048,8893.669766,1113,106,127,1.11695731
"4980","omp","withoutIO","triple_spiral",32,2048,8928.269862,1112,103,125,1.120512688
"4981","omp","withoutIO","triple_spiral",32,4096,35849.528037,4509,111,126,4.48699186
"4982","omp","withoutIO","triple_spiral",32,4096,35478.782997,4460,93,125,4.440823513
"4983","omp","withoutIO","triple_spiral",32,4096,35781.280304,4407,90,127,4.478766411
"4984","omp","withoutIO","triple_spiral",32,4096,35714.112884,4515,91,127,4.470205192
"4985","omp","withoutIO","triple_spiral",32,4096,35840.254984,4471,102,127,4.484337495
"4986","omp","withoutIO","triple_spiral",32,4096,35818.514416,4510,102,127,4.482695851
"4987","omp","withoutIO","triple_spiral",32,4096,35754.854337,4493,96,127,4.474325916
"4988","omp","withoutIO","triple_spiral",32,4096,35394.009549,4405,110,126,4.429029836
"4989","omp","withoutIO","triple_spiral",32,4096,35614.140807,4414,93,126,4.456579823
"4990","omp","withoutIO","triple_spiral",32,4096,35211.425188,4346,104,127,4.405866993
"4991","omp","withoutIO","triple_spiral",32,8192,142638.979902,17941,96,127,17.83873793
"4992","omp","withoutIO","triple_spiral",32,8192,143061.85817,17968,100,127,17.890182745
"4993","omp","withoutIO","triple_spiral",32,8192,143732.489776,17977,119,128,17.972046521
"4994","omp","withoutIO","triple_spiral",32,8192,140315.262164,17614,128,126,17.546497593
"4995","omp","withoutIO","triple_spiral",32,8192,141672.315764,17786,98,126,17.715832773
"4996","omp","withoutIO","triple_spiral",32,8192,141387.637543,17743,112,126,17.68078028
"4997","omp","withoutIO","triple_spiral",32,8192,143289.062152,17995,107,128,17.918184292
"4998","omp","withoutIO","triple_spiral",32,8192,142472.674965,17876,122,127,17.815954024
"4999","omp","withoutIO","triple_spiral",32,8192,144899.739172,18067,118,128,18.118985547
"5000","omp","withoutIO","triple_spiral",32,8192,142509.986363,17910,110,127,17.820314759
"5001","pth","withoutIO","triple_spiral",1,16,0.909778,1,1,63,0.001170178
"5002","pth","withoutIO","triple_spiral",1,16,0.931969,1,1,63,0.001177373
"5003","pth","withoutIO","triple_spiral",1,16,0.95576,1,1,60,0.00122891
"5004","pth","withoutIO","triple_spiral",1,16,0.958918,1,2,63,0.001252589
"5005","pth","withoutIO","triple_spiral",1,16,0.984067,1,1,63,0.001266198
"5006","pth","withoutIO","triple_spiral",1,16,0.965326,1,1,62,0.001249775
"5007","pth","withoutIO","triple_spiral",1,16,0.931952,1,1,63,0.001228246
"5008","pth","withoutIO","triple_spiral",1,16,0.921113,1,1,63,0.001158119
"5009","pth","withoutIO","triple_spiral",1,16,0.974372,1,1,61,0.001231831
"5010","pth","withoutIO","triple_spiral",1,16,1.11295,1,1,62,0.001457979
"5011","pth","withoutIO","triple_spiral",1,32,2.327437,1,1,61,0.002608689
"5012","pth","withoutIO","triple_spiral",1,32,2.322463,1,2,63,0.002636928
"5013","pth","withoutIO","triple_spiral",1,32,2.382521,1,2,63,0.002697587
"5014","pth","withoutIO","triple_spiral",1,32,2.754295,1,1,62,0.003076086
"5015","pth","withoutIO","triple_spiral",1,32,2.670499,2,2,61,0.003033915
"5016","pth","withoutIO","triple_spiral",1,32,2.646998,1,1,63,0.002969752
"5017","pth","withoutIO","triple_spiral",1,32,2.354739,1,1,63,0.002624633
"5018","pth","withoutIO","triple_spiral",1,32,2.377216,1,1,62,0.002683694
"5019","pth","withoutIO","triple_spiral",1,32,2.367264,1,1,63,0.002709813
"5020","pth","withoutIO","triple_spiral",1,32,2.426179,1,1,60,0.002743111
"5021","pth","withoutIO","triple_spiral",1,64,8.178127,1,1,63,0.008568337
"5022","pth","withoutIO","triple_spiral",1,64,8.076228,1,1,63,0.008409521
"5023","pth","withoutIO","triple_spiral",1,64,8.343244,2,1,63,0.008750803
"5024","pth","withoutIO","triple_spiral",1,64,8.290608,1,1,63,0.008595477
"5025","pth","withoutIO","triple_spiral",1,64,8.097894,1,2,62,0.008489225
"5026","pth","withoutIO","triple_spiral",1,64,8.024714,1,1,61,0.008419853
"5027","pth","withoutIO","triple_spiral",1,64,7.939995,1,1,62,0.00826929
"5028","pth","withoutIO","triple_spiral",1,64,7.815206,1,1,63,0.008131817
"5029","pth","withoutIO","triple_spiral",1,64,7.935743,1,1,61,0.008235767
"5030","pth","withoutIO","triple_spiral",1,64,7.976828,1,1,63,0.008274784
"5031","pth","withoutIO","triple_spiral",1,128,29.834775,1,1,61,0.030130928
"5032","pth","withoutIO","triple_spiral",1,128,29.824906,1,1,63,0.030121987
"5033","pth","withoutIO","triple_spiral",1,128,29.78658,2,1,62,0.030105528
"5034","pth","withoutIO","triple_spiral",1,128,30.2313,1,1,62,0.030500154
"5035","pth","withoutIO","triple_spiral",1,128,30.112783,1,1,63,0.030429143
"5036","pth","withoutIO","triple_spiral",1,128,30.43963,1,1,62,0.030722419
"5037","pth","withoutIO","triple_spiral",1,128,29.917716,1,1,61,0.030196616
"5038","pth","withoutIO","triple_spiral",1,128,29.776844,1,1,65,0.030090368
"5039","pth","withoutIO","triple_spiral",1,128,30.380501,1,1,63,0.030756984
"5040","pth","withoutIO","triple_spiral",1,128,29.996016,1,1,63,0.030292961
"5041","pth","withoutIO","triple_spiral",1,256,117.980834,1,1,63,0.118288934
"5042","pth","withoutIO","triple_spiral",1,256,114.227322,1,1,62,0.114500894
"5043","pth","withoutIO","triple_spiral",1,256,118.128841,1,1,63,0.118435788
"5044","pth","withoutIO","triple_spiral",1,256,114.137402,1,1,63,0.114430587
"5045","pth","withoutIO","triple_spiral",1,256,121.095025,1,1,63,0.121417749
"5046","pth","withoutIO","triple_spiral",1,256,118.105936,1,1,63,0.118395273
"5047","pth","withoutIO","triple_spiral",1,256,117.536182,1,1,62,0.117871235
"5048","pth","withoutIO","triple_spiral",1,256,118.738019,1,1,62,0.119017851
"5049","pth","withoutIO","triple_spiral",1,256,117.770593,1,1,63,0.118085659
"5050","pth","withoutIO","triple_spiral",1,256,119.862611,1,1,63,0.120172913
"5051","pth","withoutIO","triple_spiral",1,512,473.165203,2,1,61,0.473591234
"5052","pth","withoutIO","triple_spiral",1,512,468.199683,2,1,63,0.468508943
"5053","pth","withoutIO","triple_spiral",1,512,471.937395,3,1,60,0.472312097
"5054","pth","withoutIO","triple_spiral",1,512,469.398023,2,1,62,0.469706576
"5055","pth","withoutIO","triple_spiral",1,512,475.070048,3,1,61,0.475400357
"5056","pth","withoutIO","triple_spiral",1,512,457.274049,2,2,63,0.457618471
"5057","pth","withoutIO","triple_spiral",1,512,471.694734,1,1,62,0.472042393
"5058","pth","withoutIO","triple_spiral",1,512,478.035977,2,1,63,0.478471935
"5059","pth","withoutIO","triple_spiral",1,512,468.424547,1,1,63,0.468840555
"5060","pth","withoutIO","triple_spiral",1,512,474.724118,1,1,63,0.475091646
"5061","pth","withoutIO","triple_spiral",1,1024,1910.97993,4,1,63,1.911430894
"5062","pth","withoutIO","triple_spiral",1,1024,1873.230901,4,1,60,1.87365616
"5063","pth","withoutIO","triple_spiral",1,1024,1865.68897,3,1,61,1.866033296
"5064","pth","withoutIO","triple_spiral",1,1024,1769.77191,5,1,63,1.770158572
"5065","pth","withoutIO","triple_spiral",1,1024,1881.226481,4,1,62,1.88169605
"5066","pth","withoutIO","triple_spiral",1,1024,1919.983334,5,1,63,1.920428509
"5067","pth","withoutIO","triple_spiral",1,1024,1860.867064,6,1,62,1.861318778
"5068","pth","withoutIO","triple_spiral",1,1024,1898.040175,4,1,62,1.898472222
"5069","pth","withoutIO","triple_spiral",1,1024,1898.536567,5,1,63,1.899058862
"5070","pth","withoutIO","triple_spiral",1,1024,1867.067719,5,1,63,1.867491999
"5071","pth","withoutIO","triple_spiral",1,2048,7514.777805,16,1,63,7.515455646
"5072","pth","withoutIO","triple_spiral",1,2048,7463.319454,13,1,62,7.463972934
"5073","pth","withoutIO","triple_spiral",1,2048,7404.767436,14,1,63,7.405368251
"5074","pth","withoutIO","triple_spiral",1,2048,7541.927066,13,1,63,7.542458786
"5075","pth","withoutIO","triple_spiral",1,2048,7546.094618,14,1,62,7.546701756
"5076","pth","withoutIO","triple_spiral",1,2048,7540.328648,15,1,63,7.5410191
"5077","pth","withoutIO","triple_spiral",1,2048,7579.664705,13,1,63,7.580237519
"5078","pth","withoutIO","triple_spiral",1,2048,7544.668273,13,1,63,7.545340541
"5079","pth","withoutIO","triple_spiral",1,2048,7427.496284,15,1,62,7.42808609
"5080","pth","withoutIO","triple_spiral",1,2048,7619.949396,15,1,61,7.620647204
"5081","pth","withoutIO","triple_spiral",1,4096,29971.946482,53,1,60,29.973147478
"5082","pth","withoutIO","triple_spiral",1,4096,29813.7247,53,1,63,29.815011426
"5083","pth","withoutIO","triple_spiral",1,4096,29782.505397,52,1,62,29.783831387
"5084","pth","withoutIO","triple_spiral",1,4096,29878.62988,54,1,61,29.87995744
"5085","pth","withoutIO","triple_spiral",1,4096,29945.472982,54,1,63,29.946750124
"5086","pth","withoutIO","triple_spiral",1,4096,29298.935561,52,1,61,29.300243057
"5087","pth","withoutIO","triple_spiral",1,4096,30053.597643,55,1,62,30.055187315
"5088","pth","withoutIO","triple_spiral",1,4096,29965.083817,53,1,63,29.966412564
"5089","pth","withoutIO","triple_spiral",1,4096,30078.153755,53,1,61,30.079692941
"5090","pth","withoutIO","triple_spiral",1,4096,30373.24387,54,1,63,30.374593723
"5091","pth","withoutIO","triple_spiral",1,8192,120030.969661,211,1,60,120.034809503
"5092","pth","withoutIO","triple_spiral",1,8192,120076.08048,212,1,62,120.079989681
"5093","pth","withoutIO","triple_spiral",1,8192,120054.063317,212,1,62,120.058362369
"5094","pth","withoutIO","triple_spiral",1,8192,119853.026923,210,1,62,119.857423812
"5095","pth","withoutIO","triple_spiral",1,8192,120076.573679,212,1,63,120.081097675
"5096","pth","withoutIO","triple_spiral",1,8192,119377.444933,210,1,63,119.381598789
"5097","pth","withoutIO","triple_spiral",1,8192,120766.780287,214,1,63,120.771471216
"5098","pth","withoutIO","triple_spiral",1,8192,119900.738243,212,1,62,119.905115217
"5099","pth","withoutIO","triple_spiral",1,8192,119798.610576,212,1,61,119.803225791
"5100","pth","withoutIO","triple_spiral",1,8192,120377.705742,213,1,63,120.382336291
"5101","pth","withoutIO","triple_spiral",2,16,1.02838,2,2,65,0.001048806
"5102","pth","withoutIO","triple_spiral",2,16,1.071358,2,2,65,0.001102957
"5103","pth","withoutIO","triple_spiral",2,16,1.153218,2,2,65,0.001217122
"5104","pth","withoutIO","triple_spiral",2,16,1.071933,2,2,64,0.001129884
"5105","pth","withoutIO","triple_spiral",2,16,1.083066,3,2,65,0.001080811
"5106","pth","withoutIO","triple_spiral",2,16,1.094738,3,2,63,0.001102944
"5107","pth","withoutIO","triple_spiral",2,16,1.137269,4,4,65,0.001153861
"5108","pth","withoutIO","triple_spiral",2,16,1.087626,3,2,65,0.001109792
"5109","pth","withoutIO","triple_spiral",2,16,1.09556,3,3,65,0.001154579
"5110","pth","withoutIO","triple_spiral",2,16,1.090255,2,2,65,0.001129476
"5111","pth","withoutIO","triple_spiral",2,32,2.440841,2,2,64,0.001781333
"5112","pth","withoutIO","triple_spiral",2,32,2.445036,2,2,64,0.001793802
"5113","pth","withoutIO","triple_spiral",2,32,2.462161,2,2,64,0.001772805
"5114","pth","withoutIO","triple_spiral",2,32,2.557047,2,2,64,0.001953704
"5115","pth","withoutIO","triple_spiral",2,32,2.407577,3,2,64,0.001671579
"5116","pth","withoutIO","triple_spiral",2,32,2.452993,3,2,65,0.001726541
"5117","pth","withoutIO","triple_spiral",2,32,2.507686,3,2,65,0.001788922
"5118","pth","withoutIO","triple_spiral",2,32,2.533172,3,2,63,0.001869964
"5119","pth","withoutIO","triple_spiral",2,32,2.570109,2,2,64,0.001904033
"5120","pth","withoutIO","triple_spiral",2,32,2.475955,2,2,65,0.001765211
"5121","pth","withoutIO","triple_spiral",2,64,8.094135,3,2,63,0.004680398
"5122","pth","withoutIO","triple_spiral",2,64,8.11457,2,2,65,0.004766827
"5123","pth","withoutIO","triple_spiral",2,64,7.879295,3,3,65,0.004448705
"5124","pth","withoutIO","triple_spiral",2,64,7.803507,2,2,64,0.004361597
"5125","pth","withoutIO","triple_spiral",2,64,7.991572,4,2,64,0.0044929
"5126","pth","withoutIO","triple_spiral",2,64,7.864805,2,2,64,0.004465793
"5127","pth","withoutIO","triple_spiral",2,64,8.0571,2,2,65,0.004634333
"5128","pth","withoutIO","triple_spiral",2,64,7.904163,3,2,63,0.004505823
"5129","pth","withoutIO","triple_spiral",2,64,7.919663,3,3,65,0.004576163
"5130","pth","withoutIO","triple_spiral",2,64,8.165173,2,2,64,0.004709358
"5131","pth","withoutIO","triple_spiral",2,128,30.234606,4,2,65,0.015763051
"5132","pth","withoutIO","triple_spiral",2,128,29.622124,3,2,64,0.015394159
"5133","pth","withoutIO","triple_spiral",2,128,29.446049,2,2,65,0.015339224
"5134","pth","withoutIO","triple_spiral",2,128,29.479176,3,2,65,0.015400483
"5135","pth","withoutIO","triple_spiral",2,128,29.562187,4,2,63,0.015459733
"5136","pth","withoutIO","triple_spiral",2,128,29.430177,4,2,65,0.0153533
"5137","pth","withoutIO","triple_spiral",2,128,29.547709,3,2,62,0.015403623
"5138","pth","withoutIO","triple_spiral",2,128,29.59005,2,2,65,0.01550332
"5139","pth","withoutIO","triple_spiral",2,128,30.17891,2,2,65,0.015751199
"5140","pth","withoutIO","triple_spiral",2,128,30.261481,2,2,63,0.015792504
"5141","pth","withoutIO","triple_spiral",2,256,117.776077,2,2,65,0.059581471
"5142","pth","withoutIO","triple_spiral",2,256,117.800553,3,2,64,0.059602953
"5143","pth","withoutIO","triple_spiral",2,256,119.412584,3,2,64,0.060339505
"5144","pth","withoutIO","triple_spiral",2,256,118.080039,2,2,65,0.05966916
"5145","pth","withoutIO","triple_spiral",2,256,119.207605,2,3,65,0.060283858
"5146","pth","withoutIO","triple_spiral",2,256,118.560447,2,3,65,0.05994541
"5147","pth","withoutIO","triple_spiral",2,256,119.479799,3,2,65,0.060407351
"5148","pth","withoutIO","triple_spiral",2,256,117.70218,2,2,65,0.059508823
"5149","pth","withoutIO","triple_spiral",2,256,118.14076,3,2,63,0.059782994
"5150","pth","withoutIO","triple_spiral",2,256,118.755002,1,2,62,0.060090095
"5151","pth","withoutIO","triple_spiral",2,512,454.574492,2,2,63,0.227979503
"5152","pth","withoutIO","triple_spiral",2,512,450.867536,1,2,65,0.226403994
"5153","pth","withoutIO","triple_spiral",2,512,462.715493,3,2,65,0.232387551
"5154","pth","withoutIO","triple_spiral",2,512,450.894408,1,2,65,0.226150935
"5155","pth","withoutIO","triple_spiral",2,512,450.662335,1,2,65,0.226033704
"5156","pth","withoutIO","triple_spiral",2,512,451.155041,5,2,64,0.226270161
"5157","pth","withoutIO","triple_spiral",2,512,459.864599,1,2,64,0.23083332
"5158","pth","withoutIO","triple_spiral",2,512,459.253586,2,2,65,0.230291918
"5159","pth","withoutIO","triple_spiral",2,512,477.697151,3,2,64,0.239450657
"5160","pth","withoutIO","triple_spiral",2,512,449.570945,1,2,64,0.22538997
"5161","pth","withoutIO","triple_spiral",2,1024,1819.775474,6,2,65,0.911094006
"5162","pth","withoutIO","triple_spiral",2,1024,1819.407976,3,2,65,0.910361428
"5163","pth","withoutIO","triple_spiral",2,1024,1798.144158,3,2,65,0.900153135
"5164","pth","withoutIO","triple_spiral",2,1024,1810.223398,7,2,65,0.906478302
"5165","pth","withoutIO","triple_spiral",2,1024,1840.16888,2,2,64,0.921354633
"5166","pth","withoutIO","triple_spiral",2,1024,1867.950109,3,2,65,0.934868332
"5167","pth","withoutIO","triple_spiral",2,1024,1864.237344,7,2,63,0.933563366
"5168","pth","withoutIO","triple_spiral",2,1024,1860.809495,2,2,64,0.931591469
"5169","pth","withoutIO","triple_spiral",2,1024,1852.971576,4,2,65,0.9273381
"5170","pth","withoutIO","triple_spiral",2,1024,1841.768603,7,2,65,0.921833416
"5171","pth","withoutIO","triple_spiral",2,2048,7453.381517,16,2,65,3.728619923
"5172","pth","withoutIO","triple_spiral",2,2048,7499.212242,17,2,63,3.751997682
"5173","pth","withoutIO","triple_spiral",2,2048,7478.146084,13,2,64,3.739999352
"5174","pth","withoutIO","triple_spiral",2,2048,7498.517832,17,2,65,3.7506047
"5175","pth","withoutIO","triple_spiral",2,2048,7475.213156,16,2,65,3.739232243
"5176","pth","withoutIO","triple_spiral",2,2048,7505.558607,16,2,63,3.753921694
"5177","pth","withoutIO","triple_spiral",2,2048,7570.947995,16,2,65,3.787953151
"5178","pth","withoutIO","triple_spiral",2,2048,7512.521546,16,2,64,3.757294794
"5179","pth","withoutIO","triple_spiral",2,2048,7461.256107,16,2,62,3.731885217
"5180","pth","withoutIO","triple_spiral",2,2048,7517.157954,17,2,65,3.75955336
"5181","pth","withoutIO","triple_spiral",2,4096,30217.569763,56,2,64,15.113424313
"5182","pth","withoutIO","triple_spiral",2,4096,30355.737747,53,2,63,15.182556861
"5183","pth","withoutIO","triple_spiral",2,4096,30007.64232,55,2,64,15.006380541
"5184","pth","withoutIO","triple_spiral",2,4096,29892.132848,56,2,64,14.948757724
"5185","pth","withoutIO","triple_spiral",2,4096,29697.585258,56,3,64,14.851934323
"5186","pth","withoutIO","triple_spiral",2,4096,29957.152101,58,2,65,14.982979802
"5187","pth","withoutIO","triple_spiral",2,4096,29717.209613,59,2,65,14.859669966
"5188","pth","withoutIO","triple_spiral",2,4096,29682.800774,54,2,65,14.844663462
"5189","pth","withoutIO","triple_spiral",2,4096,30007.194519,54,2,65,15.007798246
"5190","pth","withoutIO","triple_spiral",2,4096,29948.46787,57,2,65,14.978688944
"5191","pth","withoutIO","triple_spiral",2,8192,119360.104131,210,2,65,59.686108204
"5192","pth","withoutIO","triple_spiral",2,8192,119890.384369,212,2,65,59.953111093
"5193","pth","withoutIO","triple_spiral",2,8192,120153.103727,210,2,64,60.083623851
"5194","pth","withoutIO","triple_spiral",2,8192,118578.307739,208,2,65,59.29352503
"5195","pth","withoutIO","triple_spiral",2,8192,119288.115286,210,2,62,59.653470032
"5196","pth","withoutIO","triple_spiral",2,8192,119973.933278,209,2,64,59.991688726
"5197","pth","withoutIO","triple_spiral",2,8192,120618.148276,211,2,65,60.318716598
"5198","pth","withoutIO","triple_spiral",2,8192,119538.30857,213,2,64,59.778563441
"5199","pth","withoutIO","triple_spiral",2,8192,119061.081994,210,2,65,59.53484332
"5200","pth","withoutIO","triple_spiral",2,8192,118990.691171,206,2,65,59.5025836
"5201","pth","withoutIO","triple_spiral",4,16,1.157791,6,4,68,0.000961642
"5202","pth","withoutIO","triple_spiral",4,16,1.122969,6,4,67,0.0009318
"5203","pth","withoutIO","triple_spiral",4,16,1.10011,5,5,67,0.000950939
"5204","pth","withoutIO","triple_spiral",4,16,1.112622,7,4,69,0.000924255
"5205","pth","withoutIO","triple_spiral",4,16,1.151256,5,4,66,0.000932311
"5206","pth","withoutIO","triple_spiral",4,16,1.184431,5,4,68,0.000961951
"5207","pth","withoutIO","triple_spiral",4,16,1.156982,4,4,68,0.000987969
"5208","pth","withoutIO","triple_spiral",4,16,1.14392,6,6,69,0.000989803
"5209","pth","withoutIO","triple_spiral",4,16,1.129953,5,4,69,0.000917816
"5210","pth","withoutIO","triple_spiral",4,16,1.137829,5,4,68,0.000938626
"5211","pth","withoutIO","triple_spiral",4,32,2.5644,5,4,69,0.00131884
"5212","pth","withoutIO","triple_spiral",4,32,2.522362,4,4,69,0.001285589
"5213","pth","withoutIO","triple_spiral",4,32,2.501451,4,4,69,0.001231006
"5214","pth","withoutIO","triple_spiral",4,32,2.52204,5,4,68,0.001289335
"5215","pth","withoutIO","triple_spiral",4,32,2.518519,6,4,66,0.001249742
"5216","pth","withoutIO","triple_spiral",4,32,2.494168,4,4,69,0.001259569
"5217","pth","withoutIO","triple_spiral",4,32,2.508328,5,4,69,0.001251811
"5218","pth","withoutIO","triple_spiral",4,32,2.503964,4,4,68,0.001264479
"5219","pth","withoutIO","triple_spiral",4,32,2.520512,5,4,68,0.001259918
"5220","pth","withoutIO","triple_spiral",4,32,2.490084,4,4,67,0.001244779
"5221","pth","withoutIO","triple_spiral",4,64,8.105229,6,4,69,0.002689116
"5222","pth","withoutIO","triple_spiral",4,64,8.039114,4,4,69,0.002720181
"5223","pth","withoutIO","triple_spiral",4,64,8.041578,5,4,68,0.002673437
"5224","pth","withoutIO","triple_spiral",4,64,8.038505,5,4,69,0.00261767
"5225","pth","withoutIO","triple_spiral",4,64,8.098761,4,4,69,0.00271104
"5226","pth","withoutIO","triple_spiral",4,64,8.09384,4,4,69,0.002692073
"5227","pth","withoutIO","triple_spiral",4,64,8.094725,5,4,67,0.002640198
"5228","pth","withoutIO","triple_spiral",4,64,8.237261,4,4,66,0.002796419
"5229","pth","withoutIO","triple_spiral",4,64,8.104137,4,4,69,0.002758347
"5230","pth","withoutIO","triple_spiral",4,64,8.125602,5,4,68,0.00270778
"5231","pth","withoutIO","triple_spiral",4,128,30.010595,6,4,68,0.008216028
"5232","pth","withoutIO","triple_spiral",4,128,30.247976,7,4,68,0.008182578
"5233","pth","withoutIO","triple_spiral",4,128,30.316418,7,4,68,0.008409418
"5234","pth","withoutIO","triple_spiral",4,128,29.610566,4,4,68,0.008118186
"5235","pth","withoutIO","triple_spiral",4,128,29.977366,6,4,69,0.008215018
"5236","pth","withoutIO","triple_spiral",4,128,29.577897,4,4,67,0.008163263
"5237","pth","withoutIO","triple_spiral",4,128,29.772451,4,4,69,0.008154494
"5238","pth","withoutIO","triple_spiral",4,128,30.299591,3,4,68,0.008334167
"5239","pth","withoutIO","triple_spiral",4,128,30.229822,6,4,69,0.008361172
"5240","pth","withoutIO","triple_spiral",4,128,30.411751,7,4,68,0.00839173
"5241","pth","withoutIO","triple_spiral",4,256,117.021837,1,4,68,0.030057465
"5242","pth","withoutIO","triple_spiral",4,256,117.715982,4,4,68,0.030234928
"5243","pth","withoutIO","triple_spiral",4,256,117.645495,6,4,67,0.030152405
"5244","pth","withoutIO","triple_spiral",4,256,117.383843,4,4,67,0.030157961
"5245","pth","withoutIO","triple_spiral",4,256,117.717841,5,4,68,0.030137235
"5246","pth","withoutIO","triple_spiral",4,256,119.095108,2,4,69,0.030447727
"5247","pth","withoutIO","triple_spiral",4,256,117.906364,8,5,68,0.030236848
"5248","pth","withoutIO","triple_spiral",4,256,118.25784,5,5,68,0.030458923
"5249","pth","withoutIO","triple_spiral",4,256,118.189783,9,5,68,0.030501185
"5250","pth","withoutIO","triple_spiral",4,256,119.331996,4,4,66,0.030636125
"5251","pth","withoutIO","triple_spiral",4,512,467.701558,3,4,68,0.117692856
